"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
18.288,2.335,79.377,0.0,0.0,0.0,4171997184.0,254021632.0,6748524544.0,1.2398198784e+11,130572.0,346986.0,0.0,0.0,1438012079.446,0.0,0.0
17.089,2.599,80.312,0.0,0.0,0.0,4171309056.0,254021632.0,6748827648.0,1.23982372864e+11,219186.0,442577.0,0.0,0.0,1438012080.446,0.0,0.0
17.338,2.435,80.195,0.0,0.0,0.032,4171132928.0,254021632.0,6749126656.0,1.23982249984e+11,197570.0,205568.0,0.0,0.0,1438012081.446,0.0,0.0
16.357,1.892,81.719,0.032,0.0,0.0,4170559488.0,254021632.0,6749171712.0,1.23982778368e+11,134880.0,677770.0,0.0,65536.0,1438012082.447,0.0,2.0
14.190,1.598,84.212,0.0,0.0,0.0,4169748480.0,254021632.0,6749212672.0,1.23983548416e+11,213156.0,108812.0,0.0,0.0,1438012083.447,0.0,0.0
14.926,1.473,83.600,0.0,0.0,0.0,4168695808.0,254021632.0,6749253632.0,1.23984560128e+11,195474.0,102088.0,0.0,0.0,1438012084.447,0.0,0.0
13.959,1.480,84.561,0.0,0.0,0.0,4167647232.0,254021632.0,6749302784.0,1.23985559552e+11,126024.0,67167.0,0.0,0.0,1438012085.447,0.0,0.0
14.152,1.322,84.526,0.0,0.0,0.0,4166725632.0,254021632.0,6749335552.0,1.23986448384e+11,213204.0,108748.0,0.0,0.0,1438012086.446,0.0,0.0
14.148,1.672,84.180,0.0,0.0,0.0,4166791168.0,254021632.0,6749376512.0,1.23986341888e+11,195340.0,101970.0,0.0,20480.0,1438012087.447,0.0,2.0
13.867,2.091,84.041,0.0,0.0,0.0,4165562368.0,254021632.0,6749413376.0,1.23987533824e+11,124426.0,64862.0,0.0,0.0,1438012088.446,0.0,0.0
14.350,1.483,84.134,0.0,0.0,0.032,4163837952.0,254021632.0,6749462528.0,1.23989209088e+11,213156.0,108796.0,0.0,0.0,1438012089.446,0.0,0.0
13.184,1.328,85.488,0.0,0.0,0.0,4162039808.0,254021632.0,6749495296.0,1.23990974464e+11,195340.0,102578.0,0.0,69632.0,1438012090.447,0.0,14.0
14.313,1.661,84.026,0.0,0.0,0.0,4161736704.0,254021632.0,6749532160.0,1.23991240704e+11,124426.0,64862.0,0.0,0.0,1438012091.447,0.0,0.0
15.116,1.926,82.927,0.0,0.0,0.032,4159778816.0,254021632.0,6749564928.0,1.23993165824e+11,213156.0,108796.0,0.0,40960.0,1438012092.447,0.0,2.0
17.455,2.105,80.408,0.0,0.0,0.032,4159475712.0,254021632.0,6749728768.0,1.23993305088e+11,195410.0,102104.0,0.0,0.0,1438012093.447,0.0,0.0
18.117,2.063,79.819,0.0,0.0,0.0,4157964288.0,254021632.0,6749782016.0,1.23994763264e+11,124356.0,64728.0,0.0,0.0,1438012094.446,0.0,0.0
13.914,1.478,84.576,0.0,0.0,0.032,4156284928.0,254021632.0,6749859840.0,1.239963648e+11,215053.0,111117.0,0.0,36864.0,1438012095.447,0.0,2.0
13.896,1.348,84.692,0.032,0.0,0.032,4155027456.0,254021632.0,6749937664.0,1.23997544448e+11,196080.0,102104.0,0.0,0.0,1438012096.446,0.0,0.0
14.920,2.283,82.797,0.0,0.0,0.0,4154208256.0,254021632.0,6749966336.0,1.23998334976e+11,124362.0,64846.0,0.0,36864.0,1438012097.447,0.0,2.0
14.207,2.228,83.500,0.0,0.0,0.065,4153057280.0,254021632.0,6749966336.0,1.23999485952e+11,213220.0,108812.0,0.0,0.0,1438012098.446,0.0,0.0
14.249,1.777,83.974,0.0,0.0,0.0,4152614912.0,254021632.0,6749970432.0,1.23999924224e+11,195346.0,102088.0,0.0,0.0,1438012099.447,0.0,0.0
14.776,2.333,82.890,0.0,0.0,0.0,4152258560.0,254021632.0,6749970432.0,1.24000280576e+11,124420.0,64728.0,0.0,0.0,1438012100.447,0.0,0.0
16.106,2.620,81.242,0.0,0.0,0.032,4151189504.0,254021632.0,6749970432.0,1.24001349632e+11,213482.0,110654.0,0.0,0.0,1438012101.447,0.0,0.0
