"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
3.763,0.627,93.384,2.101,0.0,0.125,11154984960.0,381612032.0,13593968640.0,42382036992.0,2703.0,556.0,0.0,1454080.0,1438012083.258,0.0,200.0
3.072,0.470,95.172,1.223,0.0,0.063,11155714048.0,381612032.0,13594046464.0,42381230080.0,5062.0,556.0,0.0,712704.0,1438012084.258,0.0,102.0
0.656,0.281,98.844,0.219,0.0,0.0,11155378176.0,381612032.0,13594165248.0,42381447168.0,5648.0,2154.0,0.0,110592.0,1438012085.258,0.0,10.0
0.563,0.156,99.218,0.063,0.0,0.0,11155120128.0,381612032.0,13594165248.0,42381705216.0,2563.0,438.0,0.0,94208.0,1438012086.258,0.0,7.0
0.595,0.188,99.029,0.188,0.0,0.0,11155369984.0,381612032.0,13594165248.0,42381455360.0,4992.0,438.0,0.0,126976.0,1438012087.257,0.0,13.0
0.500,0.125,99.031,0.344,0.0,0.0,11155001344.0,381612032.0,13594165248.0,42381824000.0,3257.0,438.0,0.0,110592.0,1438012088.258,0.0,10.0
0.439,0.094,99.373,0.094,0.0,0.0,11154767872.0,381612032.0,13594165248.0,42382057472.0,2703.0,1266.0,0.0,102400.0,1438012089.258,0.0,13.0
0.501,0.125,99.186,0.188,0.0,0.0,11154481152.0,381612032.0,13594165248.0,42382344192.0,4992.0,438.0,0.0,139264.0,1438012090.258,0.0,10.0
0.562,0.188,98.344,0.906,0.0,0.0,11154976768.0,381612032.0,13594169344.0,42381844480.0,3257.0,438.0,0.0,7393280.0,1438012091.258,0.0,196.0
0.375,0.188,99.218,0.219,0.0,0.0,11153567744.0,381612032.0,13594169344.0,42383253504.0,2563.0,438.0,0.0,1355776.0,1438012092.258,0.0,39.0
0.375,0.188,99.374,0.063,0.0,0.0,11153244160.0,381612032.0,13594169344.0,42383577088.0,4992.0,438.0,0.0,20480.0,1438012093.258,0.0,3.0
0.876,0.250,98.623,0.250,0.0,0.0,11153203200.0,381612032.0,13594169344.0,42383618048.0,3257.0,438.0,0.0,28672.0,1438012094.258,0.0,4.0
0.563,0.156,99.249,0.031,0.0,0.0,11154157568.0,381612032.0,13594185728.0,42382647296.0,5824.0,2626.0,0.0,36864.0,1438012095.258,0.0,3.0
2.502,0.407,96.997,0.063,0.0,0.031,11179610112.0,381612032.0,13594185728.0,42357194752.0,6837.0,1028.0,0.0,28672.0,1438012096.258,0.0,3.0
1.315,0.188,98.247,0.250,0.0,0.0,11156832256.0,381612032.0,13594193920.0,42379964416.0,3747.0,5184.0,0.0,57344.0,1438012097.258,0.0,3.0
0.375,0.250,99.281,0.094,0.0,0.0,11156561920.0,381612032.0,13594218496.0,42380210176.0,2563.0,438.0,0.0,20480.0,1438012098.258,0.0,3.0
0.532,0.125,99.249,0.094,0.0,0.0,11156766720.0,381616128.0,13594214400.0,42380005376.0,4992.0,438.0,0.0,761856.0,1438012099.258,0.0,52.0
0.469,0.188,99.062,0.282,0.0,0.0,11155824640.0,381616128.0,13594218496.0,42380943360.0,3257.0,438.0,0.0,151552.0,1438012100.258,0.0,4.0
