"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.439,0.157,99.405,0.0,0.0,0.0,11067449344.0,381603840.0,13462827008.0,42600722432.0,268.0,556.0,0.0,0.0,1438010311.596,0.0,0.0
0.470,0.094,99.249,0.188,0.0,0.0,11067711488.0,381603840.0,13462827008.0,42600460288.0,600.0,540.0,0.0,163840.0,1438010312.596,0.0,29.0
0.470,0.188,99.248,0.094,0.0,0.0,11066871808.0,381603840.0,13462827008.0,42601299968.0,2184.0,556.0,0.0,36864.0,1438010313.596,0.0,6.0
0.875,0.250,98.438,0.438,0.0,0.0,11067637760.0,381603840.0,13462831104.0,42600529920.0,4109.0,2084.0,0.0,1060864.0,1438010314.596,0.0,41.0
0.407,0.125,99.468,0.0,0.0,0.0,11066990592.0,381603840.0,13462859776.0,42601148416.0,1322.0,438.0,0.0,0.0,1438010315.596,0.0,0.0
0.439,0.125,99.373,0.063,0.0,0.0,11066851328.0,381603840.0,13462859776.0,42601287680.0,1462.0,1250.0,0.0,40960.0,1438010316.596,0.0,3.0
0.438,0.157,99.248,0.157,0.0,0.0,11067174912.0,381603840.0,13462859776.0,42600964096.0,530.0,438.0,0.0,36864.0,1438010317.596,0.0,6.0
0.439,0.094,99.405,0.063,0.0,0.0,11067105280.0,381603840.0,13462859776.0,42601033728.0,1392.0,556.0,0.0,20480.0,1438010318.596,0.0,3.0
0.282,0.125,99.561,0.031,0.0,0.0,11066818560.0,381603840.0,13462863872.0,42601316352.0,433.0,438.0,0.0,0.0,1438010319.596,0.0,0.0
0.501,0.094,99.374,0.031,0.0,0.0,11066593280.0,381603840.0,13462863872.0,42601541632.0,1532.0,422.0,0.0,24576.0,1438010320.596,0.0,3.0
1.789,0.408,97.741,0.063,0.0,0.0,11067379712.0,381603840.0,13462892544.0,42600726528.0,1718.0,438.0,0.0,36864.0,1438010321.596,0.0,3.0
0.469,0.156,99.311,0.063,0.0,0.0,11068821504.0,381603840.0,13462937600.0,42599239680.0,996.0,556.0,0.0,20480.0,1438010322.596,0.0,3.0
0.563,0.188,99.186,0.031,0.0,0.031,11068194816.0,381603840.0,13463003136.0,42599800832.0,926.0,438.0,0.0,20480.0,1438010323.596,0.0,3.0
1.124,0.218,98.315,0.343,0.0,0.0,11067330560.0,381603840.0,13463007232.0,42600660992.0,4152.0,2036.0,0.0,884736.0,1438010324.596,0.0,36.0
0.437,0.250,99.313,0.0,0.0,0.0,11067154432.0,381603840.0,13463015424.0,42600828928.0,600.0,556.0,0.0,0.0,1438010325.596,0.0,0.0
0.469,0.125,99.405,0.0,0.0,0.0,11067035648.0,381603840.0,13463015424.0,42600947712.0,2184.0,540.0,0.0,0.0,1438010326.596,0.0,0.0
0.625,0.156,98.875,0.344,0.0,0.0,11067195392.0,381603840.0,13463015424.0,42600787968.0,204.0,540.0,0.0,53248.0,1438010327.596,0.0,6.0
