"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.469,0.156,99.374,0.0,0.0,0.0,11269853184.0,408686592.0,11982077952.0,43851984896.0,134.0,438.0,0.0,65536.0,1438059168.451,0.0,9.0
1.252,0.250,98.028,0.470,0.0,0.0,11270295552.0,408686592.0,11982077952.0,43851542528.0,6136.0,51535.0,0.0,1032192.0,1438059169.451,0.0,39.0
0.438,0.251,99.186,0.125,0.0,0.0,11269816320.0,408686592.0,11982077952.0,43852021760.0,826.0,438.0,0.0,28672.0,1438059170.451,0.0,3.0
0.470,0.094,99.405,0.031,0.0,0.0,11270402048.0,408686592.0,11982082048.0,43851431936.0,2453.0,2035.0,0.0,20480.0,1438059171.451,0.0,3.0
0.470,0.157,99.311,0.063,0.0,0.0,11270520832.0,408686592.0,11982082048.0,43851313152.0,327.0,556.0,0.0,36864.0,1438059172.451,0.0,6.0
0.500,0.125,99.374,0.0,0.0,0.0,11269894144.0,408686592.0,11982082048.0,43851939840.0,134.0,438.0,0.0,118784.0,1438059173.451,0.0,24.0
0.812,0.156,98.751,0.281,0.0,0.0,11269124096.0,408686592.0,11982086144.0,43852705792.0,134.0,438.0,0.0,28672.0,1438059174.451,0.0,3.0
0.720,0.125,99.061,0.063,0.0,0.031,11269431296.0,408686592.0,11982086144.0,43852398592.0,274.0,1266.0,0.0,28672.0,1438059175.451,0.0,3.0
0.407,0.157,99.436,0.0,0.0,0.0,11269353472.0,408686592.0,11982090240.0,43852472320.0,134.0,438.0,0.0,0.0,1438059176.451,0.0,0.0
0.470,0.125,99.280,0.125,0.0,0.0,11269439488.0,408686592.0,11982106624.0,43852369920.0,450.0,422.0,0.0,36864.0,1438059177.451,0.0,3.0
0.438,0.125,99.436,0.0,0.0,0.0,11268812800.0,408686592.0,11982106624.0,43852996608.0,450.0,438.0,0.0,36864.0,1438059178.451,0.0,5.0
0.877,0.251,98.684,0.188,0.0,0.0,11268968448.0,408686592.0,11982106624.0,43852840960.0,450.0,438.0,0.0,712704.0,1438059179.451,0.0,28.0
0.501,0.219,99.155,0.125,0.0,0.0,11280543744.0,408686592.0,11982110720.0,43841261568.0,262.0,438.0,0.0,24576.0,1438059180.451,0.0,3.0
0.313,0.188,99.436,0.063,0.0,0.0,11280949248.0,408686592.0,11982110720.0,43840856064.0,2645.0,2035.0,0.0,24576.0,1438059181.451,0.0,3.0
0.376,0.125,99.468,0.031,0.0,0.0,11280175104.0,408686592.0,11982110720.0,43841630208.0,326.0,438.0,0.0,24576.0,1438059182.451,0.0,3.0
0.407,0.094,99.499,0.0,0.0,0.0,11278454784.0,408686592.0,11982110720.0,43843350528.0,262.0,438.0,0.0,20480.0,1438059183.451,0.0,5.0
0.407,0.125,99.217,0.251,0.0,0.0,11275608064.0,408686592.0,11982110720.0,43846197248.0,262.0,438.0,0.0,45056.0,1438059184.451,0.0,3.0
0.532,0.063,99.343,0.063,0.0,0.0,11275452416.0,408686592.0,11982114816.0,43846348800.0,134.0,438.0,0.0,24576.0,1438059185.451,0.0,3.0
0.407,0.125,99.468,0.0,0.0,0.0,11271757824.0,408686592.0,11982123008.0,43850035200.0,134.0,438.0,0.0,0.0,1438059186.451,0.0,0.0
0.532,0.094,99.375,0.0,0.0,0.0,11267686400.0,408686592.0,11982123008.0,43854106624.0,1168.0,422.0,0.0,36864.0,1438059187.451,0.0,3.0
0.313,0.157,99.530,0.0,0.0,0.0,11266539520.0,408686592.0,11982123008.0,43855253504.0,134.0,438.0,0.0,0.0,1438059188.451,0.0,0.0
0.845,0.313,98.654,0.188,0.0,0.0,11267010560.0,408686592.0,11982127104.0,43854778368.0,1992.0,812.0,0.0,733184.0,1438059189.451,0.0,30.0
0.532,0.063,99.374,0.031,0.0,0.0,11265277952.0,408686592.0,11982131200.0,43856506880.0,134.0,438.0,0.0,28672.0,1438059190.451,0.0,3.0
0.532,0.188,99.250,0.031,0.0,0.0,11265171456.0,408686592.0,11982135296.0,43856609280.0,2453.0,2035.0,0.0,20480.0,1438059191.451,0.0,3.0
0.625,0.438,98.906,0.031,0.0,0.0,11266846720.0,408686592.0,11982135296.0,43854934016.0,2271.0,2212.0,0.0,24576.0,1438059192.451,0.0,3.0
